List for Camilo
Species;No;Year;Month;Sex;Prey;Count;Measured;Weighting;Fish.length;Fish.weight;Dolphin.length;Place;COD;Date
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;204.070;40.133;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;200.403;37.426;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;207.759;43.001;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;200.403;37.426;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;200.403;37.426;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;255.628;95.657;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;170.935;20.297;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Blue whiting;222;31;3.5806;200.403;37.426;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;120.629;15.031;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;95.005;6.371;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;84.124;4.115;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;115.113;12.703;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;116.950;13.447;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;98.646;7.293;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;85.933;4.442;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;100.469;7.790;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;96.824;6.821;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;53.711;0.820;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadiculus;11;11;0.5000;107.778;10.026;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;381.586;394.219;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;381.586;394.219;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;357.702;326.563;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;325.840;248.852;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;282.061;163.459;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;389.563;418.709;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;357.702;326.563;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;369.644;359.346;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;294.003;184.445;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;397.516;444.098;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Hake;11;11;0.5000;397.516;444.098;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;71.244;4.531;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;71.244;4.531;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;83.804;7.226;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;96.363;10.795;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;115.203;18.035;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;83.804;7.226;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Gadidae;7;7;0.5000;71.244;4.531;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Trisopterus;3;3;0.5000;86.446;3.541;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Trisopterus;3;3;0.5000;84.195;3.255;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT305;95;8;Female ;Trisopterus;3;3;0.5000;108.953;7.637;275.00;Baldaia;Unknown;20/08/95
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;193.312;32.579;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;198.680;36.202;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;209.394;44.319;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;182.599;26.161;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;190.639;30.879;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;206.699;42.162;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;201.353;38.114;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;190.639;30.879;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;193.312;32.579;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;198.680;36.202;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;174.580;22.011;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;257.572;98.495;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;185.294;27.678;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;72.833;0.782;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;190.639;30.879;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;198.680;36.202;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;204.026;40.100;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;193.312;32.579;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;187.967;29.246;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.007;34.363;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;217.413;51.225;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.007;34.363;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.007;34.363;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;190.639;30.879;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.007;34.363;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.007;34.363;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;239.520;79.216;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;239.520;79.216;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;196.633;40.955;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Blue whiting;65;30;1.0833;175.190;27.837;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;196.222;56.798;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;126.743;15.899;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;173.078;39.406;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;175.968;41.353;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;175.968;41.353;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;196.222;56.798;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;193.332;54.395;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;164.385;33.913;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;158.605;30.555;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;173.078;39.406;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;367.184;352.424;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;355.242;320.064;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;376.737;379.803;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Hake;14;14;0.5000;355.242;320.064;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;328.729;337.597;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;366.847;484.576;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;320.239;309.715;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;332.957;352.113;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;307.556;271.111;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;358.357;448.603;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;299.066;247.228;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;299.066;247.228;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;299.066;247.228;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;316.011;296.448;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;371.075;503.218;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;290.610;224.938;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;311.783;283.581;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;375.303;522.355;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;345.639;398.257;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;316.011;296.448;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;138.137;19.409;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;129.681;15.763;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;121.191;12.611;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;303.293;258.928;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;299.066;247.228;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;371.075;503.218;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;388.020;582.963;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;116.964;11.219;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;121.191;12.611;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;108.508;8.762;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Scad;27;27;0.5000;125.454;14.132;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Gadiculus;4;4;0.5000;94.450;6.238;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Gadiculus;4;4;0.5000;70.427;2.172;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Gadiculus;4;4;0.5000;83.727;4.045;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Gadiculus;4;4;0.5000;46.816;0.501;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT4;92;11;Female ;Illex/Todaropsis;1;1;1.0000;;191.543;281.00;Porto do Son;Unknown;28/11/92
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;255.410;185.678;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;265.400;216.671;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;132.337;15.106;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;215.502;94.620;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;212.181;89.036;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;154.763;31.345;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;109.920;9.781;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Trisopterus;10;10;0.5000;87.529;4.504;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;421.817;527.892;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;347.829;300.994;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;347.829;300.994;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;273.918;150.089;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;292.377;181.490;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;172.166;38.804;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;246.153;109.936;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;283.147;165.299;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;412.588;494.947;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;310.912;217.076;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;449.581;635.607;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;218.465;77.657;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;181.471;45.234;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;162.936;33.049;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;181.471;45.234;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;403.358;463.379;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;384.823;404.040;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;347.829;300.994;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;153.707;27.887;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;329.371;256.789;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;264.688;135.826;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;264.688;135.826;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;572.586;1,285.728;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;462.720;691.244;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;410.175;486.562;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;477.050;755.467;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;486.604;800.390;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;302.697;200.787;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;405.398;470.238;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Hake;145;30;2.4167;374.349;372.833;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;337.184;367.055;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;316.011;296.448;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;299.066;247.228;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;138.137;19.409;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;104.281;7.687;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Scad;8;6;0.6667;100.018;6.699;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Gadiculus;2;2;0.5000;75.724;2.819;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Gadiculus;2;2;0.5000;75.724;2.819;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;179.926;24.718;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;217.413;51.225;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;230.799;64.494;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;177.253;23.336;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;196.633;40.955;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;153.746;17.990;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;196.633;40.955;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;222.393;61.813;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;213.830;54.207;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;14;14;0.5000;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;153.746;17.990;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;153.746;17.990;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;153.746;17.990;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;179.507;30.198;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;33;30;0.5500;188.070;35.290;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;35;30;0.5833;145.183;14.853;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;35;30;0.5833;162.310;21.564;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;35;30;0.5833;170.944;25.645;;Riveira;Bycatch;20/02/91
Tursiops truncatus;TT5;91;2;Male   ;Blue whiting;35;30;0.5833;153.746;17.990;;Riveira;Bycatch;20/02/91
